country,iso,yearstart,yearend,region,subregion,numberofabortions,abortionrate,perc_p_ending_in_a,spontaneous,datatype,datasource,complete,classification,modelused,marriedonly,notes
Cuba,192,2003,2003,Latin America,Caribbean,65628,19.9,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2003,2003,Latin America,Caribbean,65628,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2004,2004,Latin America,Caribbean,67277,20.9,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2004,2004,Latin America,Caribbean,67277,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2005,2005,Latin America,Caribbean,62530,19.1,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2005,2005,Latin America,Caribbean,62530,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2006,2006,Latin America,Caribbean,67903,20.8,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2006,2006,Latin America,Caribbean,67903,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2007,2007,Latin America,Caribbean,66008,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2007,2007,Latin America,Caribbean,66008,20.4,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2008,2008,Latin America,Caribbean,74905,23,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2008,2008,Latin America,Caribbean,74905,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2009,2009,Latin America,Caribbean,84724,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2009,2009,Latin America,Caribbean,84724,26.3,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2010,2010,Latin America,Caribbean,71398,22.3,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2010,2010,Latin America,Caribbean,71398,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2011,2011,Latin America,Caribbean,83943,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2011,2011,Latin America,Caribbean,83943,26.7,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2012,2012,Latin America,Caribbean,83682,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2012,2012,Latin America,Caribbean,83682,26.5,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2013,2013,Latin America,Caribbean,84373,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2013,2013,Latin America,Caribbean,84373,27.1,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2014,2014,Latin America,Caribbean,85782,27.6,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2014,2014,Latin America,Caribbean,85782,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2015,2015,Latin America,Caribbean,91500,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2015,2015,Latin America,Caribbean,91500,30,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2016,2016,Latin America,Caribbean,85445,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
Cuba,192,2016,2016,Latin America,Caribbean,85445,29.3,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Cuba,192,2017,2017,Latin America,Caribbean,83904,29.4,,No,Official Statistics,Ministry of Public Health of Cuba,Incomplete,Acknowledged incomplete,Yes,,"Rate is per 1,000 women ages 12-49"
Czech Republic,203,1990,1990,Europe and Northern America,Eastern Europe,126507,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1990,1990,Europe and Northern America,Eastern Europe,107100,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Czech Republic,203,1990,1990,Europe and Northern America,Eastern Europe,99842,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1991,1991,Europe and Northern America,Eastern Europe,103100,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Czech Republic,203,1991,1991,Europe and Northern America,Eastern Europe,95364,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1991,1991,Europe and Northern America,Eastern Europe,106042,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1992,1992,Europe and Northern America,Eastern Europe,83867,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1992,1992,Europe and Northern America,Eastern Europe,94180,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1992,1992,Europe and Northern America,Eastern Europe,93400,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Czech Republic,203,1993,1993,Europe and Northern America,Eastern Europe,70634,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1993,1993,Europe and Northern America,Eastern Europe,69400,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Czech Republic,203,1993,1993,Europe and Northern America,Eastern Europe,54761,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1994,1994,Europe and Northern America,Eastern Europe,41619,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1994,1994,Europe and Northern America,Eastern Europe,54836,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1994,1994,Europe and Northern America,Eastern Europe,53700,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Czech Republic,203,1995,1995,Europe and Northern America,Eastern Europe,49531,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1995,1995,Europe and Northern America,Eastern Europe,37693,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1995,1995,Europe and Northern America,Eastern Europe,48300,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Czech Republic,203,1996,1996,Europe and Northern America,Eastern Europe,37050,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1996,1996,Europe and Northern America,Eastern Europe,46506,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,1996,1996,Europe and Northern America,Eastern Europe,48086,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1997,1997,Europe and Northern America,Eastern Europe,35313,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1997,1997,Europe and Northern America,Eastern Europe,45022,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1997,1997,Europe and Northern America,Eastern Europe,43261,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,1998,1998,Europe and Northern America,Eastern Europe,40935,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,1998,1998,Europe and Northern America,Eastern Europe,42959,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1998,1998,Europe and Northern America,Eastern Europe,34063,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,1999,1999,Europe and Northern America,Eastern Europe,39382,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,1999,1999,Europe and Northern America,Eastern Europe,37157,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,1999,1999,Europe and Northern America,Eastern Europe,31626,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2000,2000,Europe and Northern America,Eastern Europe,32530,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,2000,2000,Europe and Northern America,Eastern Europe,34623,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2000,2000,Europe and Northern America,Eastern Europe,28151,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2001,2001,Europe and Northern America,Eastern Europe,26509,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2001,2001,Europe and Northern America,Eastern Europe,32528,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2001,2001,Europe and Northern America,Eastern Europe,30358,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,2002,2002,Europe and Northern America,Eastern Europe,31142,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2002,2002,Europe and Northern America,Eastern Europe,28850,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,2002,2002,Europe and Northern America,Eastern Europe,25536,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2003,2003,Europe and Northern America,Eastern Europe,23913,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2003,2003,Europe and Northern America,Eastern Europe,29298,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2003,2003,Europe and Northern America,Eastern Europe,27122,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Czech Republic,203,2004,2004,Europe and Northern America,Eastern Europe,22977,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2004,2004,Europe and Northern America,Eastern Europe,27574,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2005,2005,Europe and Northern America,Eastern Europe,26453,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2005,2005,Europe and Northern America,Eastern Europe,21775,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2006,2006,Europe and Northern America,Eastern Europe,25352,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2006,2006,Europe and Northern America,Eastern Europe,20573,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2007,2007,Europe and Northern America,Eastern Europe,25414,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2007,2007,Europe and Northern America,Eastern Europe,20625,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2008,2008,Europe and Northern America,Eastern Europe,25760,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2008,2008,Europe and Northern America,Eastern Europe,21191,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2009,2009,Europe and Northern America,Eastern Europe,24636,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2009,2009,Europe and Northern America,Eastern Europe,20069,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2010,2010,Europe and Northern America,Eastern Europe,19575,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2010,2010,Europe and Northern America,Eastern Europe,23998,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2011,2011,Europe and Northern America,Eastern Europe,24055,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2011,2011,Europe and Northern America,Eastern Europe,19655,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2012,2012,Europe and Northern America,Eastern Europe,18544,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2012,2012,Europe and Northern America,Eastern Europe,23032,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2013,2013,Europe and Northern America,Eastern Europe,18364,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2013,2013,Europe and Northern America,Eastern Europe,22714,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2014,2014,Europe and Northern America,Eastern Europe,17463,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2014,2014,Europe and Northern America,Eastern Europe,21893,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2015,2015,Europe and Northern America,Eastern Europe,20403,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2015,2015,Europe and Northern America,Eastern Europe,16289,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2016,2016,Europe and Northern America,Eastern Europe,16178,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Czech Republic,203,2016,2016,Europe and Northern America,Eastern Europe,20406,,,No,Official Statistics,UNSD,Complete,,,,
Czech Republic,203,2017,2017,Europe and Northern America,Eastern Europe,19415,,,No,Official Statistics,Institute of Health Information and Statistics of the Czech Republic,Complete,,Yes,,
Denmark,208,1990,1990,Europe and Northern America,Northern Europe,20589,,,No,Official Statistics,UNSD,Complete,,Yes,,
Denmark,208,1991,1991,Europe and Northern America,Northern Europe,19729,,,No,Official Statistics,UNSD,Complete,,,,
Denmark,208,1991,1991,Europe and Northern America,Northern Europe,19729,,,No,Official Statistics,Statens Serum Institut and Statistics Denmark,Complete,,Yes,,
Denmark,208,1992,1992,Europe and Northern America,Northern Europe,18833,,,No,Official Statistics,Statens Serum Institut and Statistics Denmark,Complete,,Yes,,
Denmark,208,1992,1992,Europe and Northern America,Northern Europe,18833,,,No,Official Statistics,UNSD,Complete,,,,
